pff_id,pfr_id,pff_name,pff_url_name
7866,ReedJo02,Jordan Reed,jordan-reed
7867,ThorHu00,Hugh Thornton,hugh-thornton
7868,HillJo01,Jordan Hill,jordan-hill
7869,LemoCo00,Corey Lemonier,corey-lemonier
7871,WebsKa00,Kayvon Webster,kayvon-webster
7872,HarmDu00,Duron Harmon,duron-harmon
7873,BailSt01,Stedman Bailey,stedman-bailey
7874,DaviWi02,Will Davis,will-davis
7875,WillBr02,Brandon Williams,brandon-williams
7876,WillBr04,Brandon Williams,brandon-williams
7878,DaviKn00,Knile Davis,knile-davis
7879,GoodZa00,Zaviar Gooden,zaviar-gooden
7880,BarkMa00,Matt Barkley,matt-barkley
7881,JohnNi00,Nico Johnson,nico-johnson
7882,SpenAk00,Akeem Spence,akeem-spence
7883,SandAc00,Ace Sanders,ace-sanders
7884,BoycJo00,Josh Boyce,josh-boyce
7885,OkafAl00,Alex Okafor,alex-okafor
7886,JenkJe00,Jelani Jenkins,jelani-jenkins
7887,WillDu00,Duke Williams,duke-williams
7888,SimsDi00,Dion Sims,dion-sims
7889,SchwBr00,Brian Schwenke,brian-schwenke
7891,BakhDa00,David Bakhtiari,david-bakhtiari
7892,NassRy00,Ryan Nassib,ryan-nassib
7893,ThomSh00,Shamarko Thomas,shamarko-thomas
7895,JoneBa00,Barrett Jones,barrett-jones
7896,WebbBW00,B.W. Webb,b-w-webb
7897,JoneLa02,Landry Jones,landry-jones
7898,WatfEa00,Earl Watford,earl-watford
7899,GreeKh00,Khaseem Greene,khaseem-greene
7900,PortSe00,Sean Porter,sean-porter
7901,ThomPh00,Phillip Thomas,phillip-thomas
7902,HodgGe00,Gerald Hodges,gerald-hodges
7903,HolmKh00,Khaled Holmes,khaled-holmes
7904,TretJC00,J.C. Tretter,j-c-tretter
7905,HarpCh00,Chris Harper,chris-harper
7906,WillTr02,Trevardo Williams,trevardo-williams
7907,FranJo01,Johnathan Franklin,johnathan-franklin
7908,GholWi00,William Gholston,william-gholston
7909,GoodMa01,Malliciah Goodman,malliciah-goodman
7910,PattQu00,Quinton Patton,quinton-patton
7911,SimoJo01,John Simon,john-simon
7912,JuszKy00,Kyle Juszczyk,kyle-juszczyk
7914,TaylDe00,Devin Taylor,devin-taylor
7915,ToilLe00,Levine Toilolo,levine-toilolo
7916,CommSa00,Sanders Commings,sanders-commings
7917,RobiDe00,Denard Robinson,denard-robinson
7918,WolfEa00,Earl Wolff,earl-wolff
7920,SimoTh00,Tharold Simon,tharold-simon
7921,HughMo00,Montori Hughes,montori-hughes
7922,TaylSt00,Stepfan Taylor,stepfan-taylor
7923,AbouOd00,Oday Aboushi,oday-aboushi
7924,EdwaLa00,Lavar Edwards,lavar-edwards
7925,MeekJo01,Jonathan Meeks,jonathan-meeks
7926,StilKe00,Kenny Stills,kenny-stills
7927,WillSt02,Steve Williams,steve-williams
7928,SmitQu00,Quanterus Smith,quanterus-smith
7929,MeanSt00,Steven Means,steven-means
7930,KleiAJ00,A.J. Klein,a-j-klein
7931,McGeBr00,Brandon McGee,brandon-mc-gee
7933,RandJo01,Joseph Randle,joseph-randle
7934,TaylCo01,Cooper Taylor,cooper-taylor
7935,MapoSt00,Stansly Maponga,stansly-maponga
7936,ThomCh03,Chris Thompson,chris-thompson
7937,LockJe00,Jeff Locke,jeff-locke
7938,HawkTa00,Tanner Hawkinson,tanner-hawkinson
7939,DialQu00,Quinton Dial,quinton-dial
7940,WillLu00,Luke Willson,luke-willson
7941,HydeMi00,Micah Hyde,micah-hyde
7942,StacZa00,Zac Stacy,zac-stacy
7943,KingTa00,Tavarres King,tavarres-king
7944,JenkBr00,Brandon Jenkins,brandon-jenkins
7945,MillJo02,Jordan Mills,jordan-mills
7946,GillMi00,Mike Gillislee,mike-gillislee
7947,MartSa01,Sam Martin,sam-martin
7948,SturCa00,Caleb Sturgis,caleb-sturgis
7949,BoydJo00,Josh Boyd,josh-boyd
7950,WagnRi00,Rick Wagner,rick-wagner
7951,EvanJo00,Josh Evans,josh-evans
7952,KushEr00,Eric Kush,eric-kush
7953,FullCo00,Corey Fuller,corey-fuller
7954,KasaNi00,Nick Kasa,nick-kasa
7955,PainVi00,Vinston Painter,vinston-painter
7957,QuesDa00,David Quessenberry,david-quessenberry
7958,HopkDu00,Dustin Hopkins,dustin-hopkins
7960,WillTo00,Tourek Williams,tourek-williams
7961,MoodNi00,Nick Moody,nick-moody
7962,MurrLa00,Latavius Murray,latavius-murray
7963,BarnKe00,Kenjon Barner,kenjon-barner
7964,JohnRu02,Rufus Johnson,rufus-johnson
7965,RiveMy00,Mychal Rivera,mychal-rivera
7966,HollDe01,DeVonte Holloman,de-vonte-holloman
7967,BrowJu00,Justin Brown,justin-brown
7968,ElliAn00,Andre Ellington,andre-ellington
7969,WashCo00,Cornelius Washington,cornelius-washington
7970,JameMi00,Mike James,mike-james
7971,BurkRe00,Rex Burkhead,rex-burkhead
7972,RambBa00,Bacarri Rambo,bacarri-rambo
7974,PalmNa01,Nate Palmer,nate-palmer
7975,WareSp00,Spencer Ware,spencer-ware
7977,BacaJe00,Jeff Baca,jeff-baca
7978,HamiCo00,Cobi Hamilton,cobi-hamilton
7979,JoneCh04,Chris Jones,chris-jones
7980,RiddTh00,Theo Riddick,theo-riddick
7981,LewiKa00,Kapron Lewis-Moore,kapron-lewis-moore
7982,GrifRy00,Ryan Griffin,ryan-griffin
7984,WootKh00,Khalid Wooten,khalid-wooten
7985,JensRy00,Ryan Jensen,ryan-jensen
7987,McGeSt01,Stacy McGee,stacy-mc-gee
7988,WillVi01,Vince Williams,vince-williams
7989,CataMi00,Mike Catapano,mike-catapano
7990,HarrJe02,Jeremy Harris,jeremy-harris
7991,ButlBr00,Brice Butler,brice-butler
7992,McCrDe00,Demetrius McCray,demetrius-mc-cray
7993,WillMi06,Michael Williams,michael-williams
7995,MautMi00,Michael Mauti,michael-mauti
7996,BondTr00,Travis Bond,travis-bond
7997,BohaTo00,Tommy Bohanon,tommy-bohanon
7998,JohnCh08,Charles Johnson,charles-johnson
7999,BryaAr00,Armonty Bryant,armonty-bryant
8000,PoyeJo00,Jordan Poyer,jordan-poyer
8001,JeffD.00,D.C. Jefferson,d-c-jefferson
8002,SeymRy00,Ryan Seymour,ryan-seymour
8004,GragCh00,Chris Gragg,chris-gragg
8005,WillNi02,Nick Williams,nick-williams
8006,WillNi01,Nick Williams,nick-williams
8007,DorsKe01,Kevin Dorsey,kevin-dorsey
8009,BuchMi00,Michael Buchanan,michael-buchanan
8010,GilkGa00,Garrett Gilkey,garrett-gilkey
8012,DawkEv00,Everett Dawkins,everett-dawkins
8013,WillKe05,Kerwynn Williams,kerwynn-williams
8014,PoweTy00,Ty Powell,ty-powell
8015,BarrSa00,Sam Barrington,sam-barrington
8016,BassDa00,David Bass,david-bass
8018,BeauSt00,Steve Beauharnais,steve-beauharnais
8019,WilsMa02,Marquess Wilson,marquess-wilson
8020,DaniB.00,B.J. Daniels,b-j-daniels
8022,KingDa00,David King,david-king
8023,FragRe00,Reid Fragel,reid-fragel
8025,BowiMi00,Michael Bowie,michael-bowie
8026,IshmKe00,Kemal Ishmael,kemal-ishmael
8027,MottZe00,Zeke Motta,zeke-motta
8031,StafDa00,Daimion Stafford,daimion-stafford
8032,RenfSe00,Sean Renfree,sean-renfree
8033,JoneDo02,Don Jones,don-jones
8034,JohnTJ00,T.J. Johnson,t-j-johnson
8035,CoopMa00,Marcus Cooper,marcus-cooper
8036,CoxxMi00,Michael Cox,michael-cox
8037,CunnJu00,Justice Cunningham,justice-cunningham
8042,SquaDa00,Damion Square,damion-square
8043,TinkCa00,Carson Tinker,carson-tinker
8045,LestRo01,Robert Lester,robert-lester
8047,JoneTe01,Terren Jones,terren-jones
8049,JenkGr00,Greg Jenkins,greg-jenkins
8051,HubbCh00,Chris Hubbard,chris-hubbard
8061,RossRa00,Rashad Ross,rashad-ross
8062,CarrDe01,Deveron Carr,deveron-carr
8064,MageBr00,Brandon Magee,brandon-magee
8065,JohnKe03,Keelan Johnson,keelan-johnson
8067,WingRo00,Ronnie Wingo,ronnie-wingo
8070,JohnDe02,Dennis Johnson,dennis-johnson
8071,BailAl01,Alvin Bailey,alvin-bailey
8073,McNaJo00,Josh McNary,josh-mc-nary
8075,McCaOn00,Onterio McCalebb,onterio-mc-calebb
8077,BateDa00,Daren Bates,daren-bates
8081,CaseCh00,Chance Casey,chance-casey
8083,LeonBr01,Brian Leonhardt,brian-leonhardt
8088,WetzJo00,John Wetzel,john-wetzel
8089,PantCh00,Chris Pantale,chris-pantale
8090,CleaEm01,Emmett Cleary,emmett-cleary
8094,AnsaEz00,Ezekiel Ansah,ezekiel-ansah
8101,AndeC.00,C.J. Anderson,c-j-anderson
8102,MileRo00,Rontez Miles,rontez-miles
8104,SchmCo00,Colton Schmidt,colton-schmidt
8105,RollJu00,Jumal Rolle,jumal-rolle
8108,DaviTr02,Troy Davis,troy-davis
8110,BouyA.00,A.J. Bouye,a-j-bouye
8117,AddaJa00,Jahleel Addae,jahleel-addae
8118,GayxJo00,Jordan Gay,jordan-gay
8120,JameCh00,Charles James II,charles-james-ii
8123,WinnGe00,George Winn,george-winn
8126,ThomKe02,Kenbrell Thompkins,kenbrell-thompkins
8128,BrowJa03,Jaron Brown,jaron-brown
8130,FreeDa00,Dalton Freeman,dalton-freeman
8138,MartJo02,Josh Martin,josh-martin
8141,WorrPa00,Paul Worrilow,paul-worrilow
8142,BurlMa00,Marcus Burley,marcus-burley
8145,BrooMi02,Michael Brooks,michael-brooks
8151,MuluAn00,Andy Mulumba,andy-mulumba
8155,OkinEa00,Earl Okine,earl-okine
8156,HammFr00,Frankie Hammond,frankie-hammond
8157,NixoXa00,Xavier Nixon,xavier-nixon
8159,McCrLe01,Lerentee McCray,lerentee-mc-cray
8165,SmitRo05,Rodney Smith,rodney-smith
8175,GeatKw00,Kwame Geathers,kwame-geathers
8177,JoneAb00,Abry Jones,abry-jones
8179,BrowMa00,Marlon Brown,marlon-brown
8180,EubaDa00,Darius Eubanks,darius-eubanks
8184,BarnT.00,T.J. Barnes,t-j-barnes
8185,SweeRo01,Rod Sweeting,rod-sweeting
8189,LeliTi00,Tim Lelito,tim-lelito
8196,MayoBe00,Benson Mayowa,benson-mayowa
8198,VeltJu00,Justin Veltung,justin-veltung
8200,HillJo02,Josh Hill,josh-hill
8202,StapJu00,Justin Staples,justin-staples
8203,GreeJu01,Justin Green,justin-green
8204,FostGl00,Glenn Foster,glenn-foster
8211,TobiMa00,Matt Tobin,matt-tobin
8215,KnotJa00,Jake Knott,jake-knott
8216,RichRi00,Rico Richardson,rico-richardson
8220,McDoBr01,Bradley McDougald,bradley-mc-dougald
8221,OpurTo00,Toben Opurum,toben-opurum
8225,TuggJu00,Justin Tuggle,justin-tuggle
8230,KlinJo01,Josh Kline,josh-kline
8236,SpadRy00,Ryan Spadola,ryan-spadola
8242,AlleRy01,Ryan Allen,ryan-allen
8243,WhitMy00,Myles White,myles-white
8248,WhitMe00,Melvin White,melvin-white
8250,MiltKe00,Keavon Milton,keavon-milton
8254,ShepRu00,Russell Shepard,russell-shepard
8256,WingBr00,Brad Wing,brad-wing
8257,FordMi00,Michael Ford,michael-ford
8261,FranA.00,A.J. Francis,a-j-francis
8264,VellJo00,Joe Vellano,joe-vellano
8268,DeveJo00,Jordan Devey,jordan-devey
8270,SteeRo00,Robert Steeples,robert-steeples
8271,ArmsRa01,Ray-Ray Armstrong,ray-ray-armstrong
8273,DemeKe00,Kenny Demens,kenny-demens
8275,KovaJo00,Jordan Kovacs,jordan-kovacs
8277,OmamPa00,Patrick Omameh,patrick-omameh
8283,CunnBe01,Benny Cunningham,benny-cunningham
8284,UngaJ.00,Joe Unga,joe-unga
8286,GrayMa00,MarQueis Gray,mar-queis-gray
8288,ThieAd00,Adam Thielen,adam-thielen
8290,RiveGe00,Gerald Rivers,gerald-rivers
8293,LawrCa01,Cameron Lawrence,cameron-lawrence
8302,HillMi00,Michael Hill,michael-hill
8304,MintZa00,Zach Minter,zach-minter
8308,CompWi00,Will Compton,will-compton
8309,MartEr02,Eric Martin,eric-martin
8310,BarkCh00,Chris Barker,chris-barker
8311,LotuJo00,John Lotulelei,john-lotulelei
8313,SudfZa00,Zach Sudfeld,zach-sudfeld
8315,ThomLa02,Lamaar Thomas,lamaar-thomas
8323,AdonDa00,Daniel Adongo,daniel-adongo
8326,ReddKe00,Kevin Reddick,kevin-reddick
8327,WilsC.00,C.J. Wilson,c-j-wilson
8328,PalmTo00,Tobais Palmer,tobais-palmer
8334,MelvRa00,Rashaan Melvin,rashaan-melvin
8342,ArnfBr00,Brian Arnfelt,brian-arnfelt
8343,WoodCi00,Cierre Wood,cierre-wood
8353,StonJa01,Jake Stoneburner,jake-stoneburner
8355,WalkCa00,Casey Walker,casey-walker
8358,WayxTr00,Tress Way,tress-way
8359,HursDe00,Demontre Hurst,demontre-hurst
8361,JeffTo00,Tony Jefferson,tony-jefferson
8363,RobiRy01,Ryan Robinson,ryan-robinson
8365,TaylLa01,Lane Taylor,lane-taylor
8374,McGlMa01,Matt McGloin,matt-mc-gloin
8378,CopeBr00,Brandon Copeland,brandon-copeland
8380,GrahRa00,Ray Graham,ray-graham
8386,JohnJo07,Josh Johnson,josh-johnson
8387,CharSt00,Stefan Charles,stefan-charles
8390,GaskKe00,Kendall Gaskins,kendall-gaskins
8392,WrigTi01,Tim Wright,tim-wright
8393,GlauKa00,Ka'Lial Glaud,ka-lial-glaud
8396,HeatJe00,Jeff Heath,jeff-heath
8408,HamiJa00,Jakar Hamilton,jakar-hamilton
8413,BoatKe00,Kenneth Boatright,kenneth-boatright
8414,DiMaJa00,Jayson DiManche,jayson-di-manche
8417,DaviJa02,Ja'Gared Davis,ja-gared-davis
8418,JohnDa06,Darius Johnson,darius-johnson
8419,BanjCh00,Chris Banjo,chris-banjo
8420,LineZa01,Zach Line,zach-line
8426,ThomCh04,Chase Thomas,chase-thomas
8428,AubrJo00,Josh Aubrey,josh-aubrey
8429,JeffWi00,Willie Jefferson,willie-jefferson
8435,WallMa00,Martin Wallace,martin-wallace
8437,McMaBr01,Brandon McManus,brandon-mc-manus
8438,JohnAu00,Austin Johnson,austin-johnson
8440,BrayTy00,Tyler Bray,tyler-bray
8444,RogeDa01,Da'Rick Rogers,da-rick-rogers
8450,TerrSt00,Steven Terrell,steven-terrell
8452,LewiPa00,Patrick Lewis,patrick-lewis
8453,DawsSk00,Skye Dawson,skye-dawson
8454,TuckMa00,Matthew Tucker,matthew-tucker
8455,BartJo01,Joplo Bartu,joplo-bartu
8456,MorrDa01,Darryl Morris,darryl-morris
8458,DaviCo02,Cody Davis,cody-davis
8460,WaddLa01,LaAdrian Waddle,la-adrian-waddle
8468,DangJo00,Jordan Dangerfield,jordan-dangerfield
8470,DaviKa00,Kanorris Davis,kanorris-davis
8471,TrawBr00,Brynden Trawick,brynden-trawick
8473,RoseLo00,Lowell Rose,lowell-rose
8476,McDeKe00,Kevin McDermott,kevin-mc-dermott
8478,FaurJo00,Joseph Fauria,joseph-fauria
8479,PricSh00,Sheldon Price,sheldon-price
8482,TupoCh00,Christian Tupou,christian-tupou
8483,RobeNi00,Nickell Robey-Coleman,nickell-robey-coleman
8484,HortWe00,Wes Horton,wes-horton
8485,StarJa01,Jawanza Starling,jawanza-starling
8493,BrenSa01,Sam Brenner,sam-brenner
8496,SchrRy00,Ryan Schraeder,ryan-schraeder
8500,ReynLa00,LaRoy Reynolds,la-roy-reynolds
8501,BectNi00,Nick Becton,nick-becton
8506,RayfCa00,Caesar Rayford,caesar-rayford
8508,TuelJe00,Jeff Tuel,jeff-tuel
8512,LaceDe00,Deon Lacey,deon-lacey
8514,RobiKh00,Khiry Robinson,khiry-robinson
8515,GarvTe00,Terence Garvin,terence-garvin
8520,DoylJa00,Jack Doyle,jack-doyle
8522,HazePa00,Paul Hazel,paul-hazel
8524,HarrDe03,Demetrius Harris,demetrius-harris
8525,CromMa01,Marcus Cromartie,marcus-cromartie
8527,JohnSh00,Shelton Johnson,shelton-johnson
8530,PurcMi00,Mike Purcell,mike-purcell
8532,MadyLa00,Lamar Mady,lamar-mady
8539,PageEr00,Eric Page,eric-page
8541,MinnCh00,Chase Minnifield,chase-minnifield
8547,WhitFo00,Fozzy Whittaker,fozzy-whittaker
8549,FellDa01,Darren Fells,darren-fells
8557,MomaIf00,Ifeanyi Momah,ifeanyi-momah
8562,VegaJa00,Jason Vega,jason-vega
8580,WincJa00,James Winchester,james-winchester
8585,MaheBr01,Brett Maher,brett-maher
8589,AdamJo02,Johnny Adams,johnny-adams
8616,AiyeVi00,Victor Aiyewa,victor-aiyewa
8636,ClowJa00,Jadeveon Clowney,jadeveon-clowney
8637,RobiGr01,Greg Robinson,greg-robinson
8638,BortBl00,Blake Bortles,blake-bortles
8639,WatkSa00,Sammy Watkins,sammy-watkins
8640,MackKh00,Khalil Mack,khalil-mack
8641,MattJa00,Jake Matthews,jake-matthews
8642,EvanMi00,Mike Evans,mike-evans
8643,GilbJu00,Justin Gilbert,justin-gilbert
8644,BarrAn00,Anthony Barr,anthony-barr
8645,EbroEr00,Eric Ebron,eric-ebron
8646,LewaTa00,Taylor Lewan,taylor-lewan
8647,BeckOd00,Odell Beckham Jr.,odell-beckham-jr
8648,DonaAa00,Aaron Donald,aaron-donald
8649,FullKy00,Kyle Fuller,kyle-fuller
8650,ShazRy00,Ryan Shazier,ryan-shazier
8651,MartZa00,Zack Martin,zack-martin
8652,MoslC.00,C.J. Mosley,c-j-mosley
8653,PryoCa00,Calvin Pryor,calvin-pryor
8654,JameJa01,Ja'Wuan James,ja-wuan-james
8655,CookBr00,Brandin Cooks,brandin-cooks
8656,ClinHa00,Ha Ha Clinton-Dix,ha-ha-clinton-dix
8657,ManzJo00,Johnny Manziel,johnny-manziel
8658,FordDe00,Dee Ford,dee-ford
8659,DennDa00,Darqueze Dennard,darqueze-dennard
8660,VerrJa00,Jason Verrett,jason-verrett
8661,SmitMa03,Marcus Smith,marcus-smith
8662,BucaDe00,Deone Bucannon,deone-bucannon
8663,BenjKe00,Kelvin Benjamin,kelvin-benjamin
8664,EaslDo00,Dominique Easley,dominique-easley
8665,WardJi01,Jimmie Ward,jimmie-ward
8666,RobyBr00,Bradley Roby,bradley-roby
8667,BridTe00,Teddy Bridgewater,teddy-bridgewater
8668,Sua-Xa00,Xavier Su'a-Filo,xavier-sua-filo
8669,LawrDe00,Demarcus Lawrence,demarcus-lawrence
8670,BitoJo00,Joel Bitonio,joel-bitonio
8671,CarrDe02,Derek Carr,derek-carr
8672,HageRa00,Ra'Shede Hageman,ra-shede-hageman
8673,SefeAu00,Austin Seferian-Jenkins,austin-seferian-jenkins
8674,LeexMa00,Marqise Lee,marqise-lee
8675,VanNKy00,Kyle Van Noy,kyle-van-noy
8676,JoynLa00,Lamarcus Joyner,lamarcus-joyner
8677,MattJo00,Jordan Matthews,jordan-matthews
8678,RichWe00,Weston Richburg,weston-richburg
8679,KouaCy00,Cyrus Kouandjio,cyrus-kouandjio
8680,RichPa01,Paul Richardson Jr.,paul-richardson-jr
8681,TuitSt00,Stephon Tuitt,stephon-tuitt
8682,MurpTr00,Trent Murphy,trent-murphy
8683,JernTi00,Timmy Jernigan,timmy-jernigan
8684,AmarJa00,Jace Amaro,jace-amaro
8685,AttaJe00,Jeremiah Attaochu,jeremiah-attaochu
8686,FergEg00,Ego Ferguson,ego-ferguson
8687,NiklTr00,Troy Niklas,troy-niklas
8688,AdamDa01,Davante Adams,davante-adams
8689,SankBi00,Bishop Sankey,bishop-sankey
8690,HillJe01,Jeremy Hill,jeremy-hill
8691,LatiCo00,Cody Latimer,cody-latimer
8692,HydeCa00,Carlos Hyde,carlos-hyde
8693,JeanSt00,Stanley Jean-Baptiste,stanley-jean-baptiste
8694,MewhJa00,Jack Mewhort,jack-mewhort
8695,EalyKo00,Kony Ealy,kony-ealy
8696,RobiAl02,Allen Robinson II,allen-robinson-ii
8697,GaroJi00,Jimmy Garoppolo,jimmy-garoppolo
8698,LandJa00,Jarvis Landry,jarvis-landry
8699,BritJu00,Justin Britt,justin-britt
8700,FiedC.00,C.J. Fiedorowicz,c-j-fiedorowicz
8701,MoseMo00,Morgan Moses,morgan-moses
8702,TurnBi00,Billy Turner,billy-turner
8703,SoutDe00,Dezmen Southward,dezmen-southward
8704,SimsCh00,Charles Sims,charles-sims
8705,MartMa01,Marcus Martin,marcus-martin
8706,KirkCh00,Christian Kirksey,christian-kirksey
8707,CricSc00,Scott Crichton,scott-crichton
8708,BrowPr00,Preston Brown,preston-brown
8709,BromJa00,Jay Bromley,jay-bromley
8710,MasoTr00,Tre Mason,tre-mason
8711,SwanTr00,Travis Swanson,travis-swanson
8712,BorlCh00,Chris Borland,chris-borland
8713,LongSp00,Spencer Long,spencer-long
8714,BrooTe00,Terrence Brooks,terrence-brooks
8715,McDoDe00,Dexter McDougle,dexter-mc-dougle
8716,JackGa00,Gabe Jackson,gabe-jackson
8717,SuttWi00,Will Sutton III,will-sutton-iii
8718,NixILo00,Louis Nix III,louis-nix-iii
8719,MartKa00,Kareem Martin,kareem-martin
8720,ThorKh00,Khyri Thornton,khyri-thornton
8721,HuffJo00,Josh Huff,josh-huff
8722,GainPh00,Phillip Gaines,phillip-gaines
8723,ClarWi00,Will Clarke,will-clarke
8724,WattCh00,Chris Watt,chris-watt
8725,MoncDo00,Donte Moncrief,donte-moncrief
8726,BrowJo02,John Brown,john-brown
8727,TurnTr01,Trai Turner,trai-turner
8728,LindBr00,Brandon Linder,brandon-linder
8729,WestTe00,Terrance West,terrance-west
8730,SchoMi00,Michael Schofield III,michael-schofield-iii
8731,McKiJe00,Jerick McKinnon,jerick-mc-kinnon
8732,ArchDr00,Dri Archer,dri-archer
8733,RodgRi00,Richard Rodgers,richard-rodgers
8734,GillCr00,Crockett Gillmore,crockett-gillmore
8736,WatkJa01,Jaylen Watkins,jaylen-watkins
8737,BreeBa00,Bashaud Breeland,bashaud-breeland
8738,FreeDe00,Devonta Freeman,devonta-freeman
8739,SaunJa00,Jalen Saunders,jalen-saunders
8740,StorBr00,Bryan Stork,bryan-stork
8741,ElliBr00,Bruce Ellington,bruce-ellington
8742,ElliJu01,Justin Ellis,justin-ellis
8743,MarsCa00,Cassius Marsh,cassius-marsh
8744,CockRo00,Ross Cockrell,ross-cockrell
8745,AlexMa00,Maurice Alexander,maurice-alexander
8746,BodiRu00,Russell Bodine,russell-bodine
8747,JoneDa04,DaQuan Jones,da-quan-jones
8748,WillAn00,Andre Williams,andre-williams
8749,ColvAa00,Aaron Colvin,aaron-colvin
8751,McGiKe00,Keith McGill,keith-mc-gill
8752,CareKa00,Ka'Deem Carey,ka-deem-carey
8753,BryaMa00,Martavis Bryant,martavis-bryant
8754,HitcAn00,Anthony Hitchens,anthony-hitchens
8755,ThomLo00,Logan Thomas,logan-thomas
8756,BradCa01,Carl Bradford,carl-bradford
8757,HuffMa00,Marqueston Huff,marqueston-huff
8758,NorwKe00,Kevin Norwood,kevin-norwood
8759,ThomDe05,De'Anthony Thomas,de-anthony-thomas
8760,AikeWa00,Walt Aikens,walt-aikens
8761,FortKh00,Khairi Fortt,khairi-fortt
8762,DesiPi00,Pierre Desir,pierre-desir
8763,BostTr00,Tre Boston,tre-boston
8764,JohnDo02,Dontae Johnson,dontae-johnson
8765,WhitJa02,James White,james-white
8766,VereBr00,Brock Vereen,brock-vereen
8767,PierKe00,Kevin Pierre-Louis,kevin-pierre-louis
8768,LawsNe00,Nevin Lawson,nevin-lawson
8769,UrbaBr00,Brent Urban,brent-urban
8770,SavaTo00,Tom Savage,tom-savage
8771,WebsLa00,Larry Webster,larry-webster
8772,DoziDa00,Dakota Dozier,dakota-dozier
8773,TaliLo00,Lorenzo Taliaferro,lorenzo-taliaferro
8774,ShemPr00,Prince Shembo,prince-shembo
8775,FlemCa00,Cameron Fleming,cameron-fleming
8776,HartTa00,Taylor Hart,taylor-hart
8777,GranRy01,Ryan Grant,ryan-grant
8779,SmitTe01,Telvin Smith Sr.,telvin-smith-sr
8780,YankDa00,David Yankey,david-yankey
8781,StreDe00,Devin Street,devin-street
8782,AlleRi00,Ricardo Allen,ricardo-allen
8783,BenwBe00,Bene Benwikere,bene-benwikere
8784,PampKe00,Kevin Pamphile,kevin-pamphile
8785,LyncAa00,Aaron Lynch,aaron-lynch
8786,WillAv00,Avery Williamson,avery-williamson
8787,BerhNa00,Nat Berhe,nat-berhe
8788,RichCy00,Cyril Richardson,cyril-richardson
8789,GeorJe01,Jeremiah George,jeremiah-george
8791,BarrLa00,Lamin Barrow,lamin-barrow
8793,ReidCa00,Caraun Reid,caraun-reid
8794,SmitCh03,Chris Smith,chris-smith
8795,StinEd00,Ed Stinson,ed-stinson
8796,LinsCo00,Corey Linsley,corey-linsley
8797,ReynEd00,Ed Reynolds Jr.,ed-reynolds-jr
8799,McCaA.00,A.J. McCarron,a-j-mc-carron
8800,CarrRy00,Ryan Carrethers,ryan-carrethers
8801,NewsJo00,Jonathan Newsome,jonathan-newsome
8802,SunsVi00,Vinnie Sunseri,vinnie-sunseri
8804,PoweRo01,Ronald Powell,ronald-powell
8805,ReasKe00,Keith Reaser,keith-reaser
8806,TripJo00,Jordan Tripp,jordan-tripp
8808,JohnWe00,Wesley Johnson,wesley-johnson
8809,KennDe00,Devon Kennard,devon-kennard
8810,UrscJo00,John Urschel,john-urschel
8811,AbbrJa00,Jared Abbrederis,jared-abbrederis
8812,PagaJe00,Jeoffrey Pagan,jeoffrey-pagan
8813,MettZa00,Zach Mettenberger,zach-mettenberger
8814,HalaJo00,Jon Halapio,jon-halapio
8815,AckeKe00,Kenneth Acker,kenneth-acker
8816,BlueAl00,Alfred Blue,alfred-blue
8817,ExumAn00,Antone Exum Jr.,antone-exum-jr
8818,FaleDa00,David Fales,david-fales
8820,HerrRo00,Robert Herron,robert-herron
8823,GainE.00,E.J. Gaines,e-j-gaines
8824,JoneT.00,T.J. Jones,t-j-jones
8825,HazeMa01,Matt Hazel,matt-hazel
8826,ODonPa00,Pat O'Donnell,pat-o-donnell
8828,FultZa00,Zach Fulton,zach-fulton
8830,DixoBr00,Brandon Dixon,brandon-dixon
8831,PoweWa00,Walter Powell,walter-powell
8832,GoodDe00,Demetri Goodson,demetri-goodson
8833,MoorZa00,Zach Moore,zach-moore
8834,DuveLa00,Laurent Duvernay-Tardif,laurent-duvernay-tardif
8835,GricMa00,Marion Grice,marion-grice
8837,JackAn02,Drew Jackson,drew-jackson
8839,BowaLu00,Luke Bowanko,luke-bowanko
8840,ThomJe03,Jemea Thomas,jemea-thomas
8841,ParaMa00,Matt Paradis,matt-paradis
8842,PinkEr00,Eric Pinkins,eric-pinkins
8843,EnunQu00,Quincy Enunwa,quincy-enunwa
8844,EnemIK00,IK Enemkpali,ik-enemkpali
8845,ProsJa00,Jay Prosch,jay-prosch
8846,FlowMa00,Marquis Flowers,marquis-flowers
8848,GilbGa01,Garrett Gilbert,garrett-gilbert
8849,McCuDa00,Dan McCullers,dan-mc-cullers
8850,HalxAn00,Andre Hal,andre-hal
8852,CampMi02,Michael Campanaro,michael-campanaro
8853,CarrTr00,T.J. Carrie,t-j-carrie
8854,StepSh00,Shamar Stephen,shamar-stephen
8855,JohnRa01,Randell Johnson,randell-johnson
8856,JohnSt03,Storm Johnson,storm-johnson
8857,WattBr00,Brandon Watts,brandon-watts
8858,AlleBe00,Beau Allen,beau-allen
8859,PricJa00,Jabari Price,jabari-price
8861,SmalKi00,Kiero Small,kiero-small
8862,HockZa00,Zach Hocker,zach-hocker
8863,FreeNa00,Nate Freese,nate-freese
