game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,old_game_id,gsis,pfr,pff,espn,spread_line,total_line,div_game,roof,surface,temp,wind,away_coach,home_coach,referee,stadium_id,stadium
2002_08_DET_BUF,2002,REG,8,2002-10-27,Sunday,13:00:00,DET,17,BUF,24,Home,7,41,2002102706,18197,200210270buf,,221027002,7.5,50,0,outdoors,astroturf,47,18,Marty Mornhinweg,Gregg Williams,Jeff Triplette,BUF00,Ralph Wilson Stadium
2002_08_OAK_KC,2002,REG,8,2002-10-27,Sunday,13:00:00,OAK,10,KC,20,Home,10,30,2002102708,18201,200210270kan,,221027012,-2.5,55.5,1,outdoors,grass,39,12,Bill Callahan,Dick Vermeil,Ron Winter,KAN00,Arrowhead Stadium
2002_08_PIT_BAL,2002,REG,8,2002-10-27,Sunday,13:00:00,PIT,31,BAL,18,Home,-13,49,2002102710,18196,200210270rav,,221027033,-3,37.5,1,outdoors,grass,61,10,Bill Cowher,Brian Billick,Johnny Grier,BAL00,Ravens Stadium
2002_08_SEA_DAL,2002,REG,8,2002-10-27,Sunday,13:00:00,SEA,17,DAL,14,Home,-3,31,2002102712,18200,200210270dal,,221027006,2,37,0,outdoors,astroturf,60,0,Mike Holmgren,Dave Campo,Mike Carey,DAL99,Texas Stadium
2002_08_TB_CAR,2002,REG,8,2002-10-27,Sunday,13:00:00,TB,12,CAR,9,Home,-3,21,2002102701,18198,200210270car,,221027029,-8,31.5,1,outdoors,grass,70,7,Jon Gruden,John Fox,Dick Hantak,CAR00,Ericsson Stadium
2002_08_TEN_CIN,2002,REG,8,2002-10-27,Sunday,13:00:00,TEN,30,CIN,24,Home,-6,54,2002102703,18199,200210270cin,,221027004,-4.5,42,0,outdoors,grass,54,6,Jeff Fisher,Dick LeBeau,Walt Coleman,CIN00,Paul Brown Stadium
2002_08_ARI_SF,2002,REG,8,2002-10-27,Sunday,16:05:00,ARI,28,SF,38,Home,10,66,2002102705,18205,200210270sfo,,221027025,8.5,40.5,1,outdoors,grass,62,5,Dave McGinnis,Steve Mariucci,Larry Nemmers,SFO00,3Com Park
2002_08_DEN_NE,2002,REG,8,2002-10-27,Sunday,16:15:00,DEN,24,NE,16,Home,-8,40,2002102707,18207,200210270nwe,,221027017,3,46,0,outdoors,grass,60,15,Mike Shanahan,Bill Belichick,Tom White,BOS00,Gillette Stadium
2002_08_HOU_JAX,2002,REG,8,2002-10-27,Sunday,16:15:00,HOU,21,JAX,19,Home,-2,40,2002102709,18206,200210270jax,,221027030,11,38,1,outdoors,grass,78,9,Dom Capers,Tom Coughlin,Ron Blum,JAX00,Alltel Stadium
2002_08_IND_WAS,2002,REG,8,2002-10-27,Sunday,20:30:00,IND,21,WAS,26,Home,5,47,2002102711,18208,200210270was,,221027028,1,46,0,outdoors,grass,55,7,Tony Dungy,Steve Spurrier,Gerry Austin,WAS00,FedExField
2002_08_NYG_PHI,2002,REG,8,2002-10-28,Monday,09:00:00,NYG,3,PHI,17,Home,14,20,2002102800,18209,200210280phi,,221028021,7,38.5,1,outdoors,fieldturf,51,5,Jim Fassel,Andy Reid,Bill Carollo,PHI99,Veterans Stadium
2002_09_BAL_ATL,2002,REG,9,2002-11-03,Sunday,13:00:00,BAL,17,ATL,20,Home,3,37,2002110300,18210,200211030atl,,221103001,7,40.5,0,dome,astroturf,,,Brian Billick,Dan Reeves,Bernie Kukar,ATL00,Georgia Dome
2002_09_CIN_HOU,2002,REG,9,2002-11-03,Sunday,13:00:00,CIN,38,HOU,3,Home,-35,41,2002110302,18215,200211030htx,,221103034,2.5,36.5,0,closed,grass,,,Dick LeBeau,Dom Capers,Larry Nemmers,HOU00,Reliant Stadium
2002_09_DAL_DET,2002,REG,9,2002-11-03,Sunday,13:00:00,DAL,7,DET,9,Home,2,16,2002110304,18214,200211030det,,221103008,3,37,0,dome,fieldturf,,,Dave Campo,Marty Mornhinweg,Walt Coleman,DET00,Ford Field
2002_09_MIN_TB,2002,REG,9,2002-11-03,Sunday,13:00:00,MIN,24,TB,38,Home,14,62,2002110306,18217,200211030tam,,221103027,7.5,37,0,outdoors,grass,77,6,Mike Tice,Jon Gruden,Jeff Triplette,TAM00,Raymond James Stadium
2002_09_NE_BUF,2002,REG,9,2002-11-03,Sunday,13:00:00,NE,38,BUF,7,Home,-31,45,2002110308,18211,200211030buf,,221103002,3,47.5,1,outdoors,astroturf,40,3,Bill Belichick,Gregg Williams,Dick Hantak,BUF00,Ralph Wilson Stadium
2002_09_PHI_CHI,2002,REG,9,2002-11-03,Sunday,13:00:00,PHI,19,CHI,13,Home,-6,32,2002110310,18212,200211030chi,,221103003,-7,37.5,0,outdoors,astroplay,38,7,Andy Reid,Dick Jauron,Terry McAulay,CHI99,Memorial Stadium (Champaign)
2002_09_PIT_CLE,2002,REG,9,2002-11-03,Sunday,13:00:00,PIT,23,CLE,20,Home,-3,43,2002110312,18213,200211030cle,,221103005,-3.5,44,1,outdoors,grass,40,6,Bill Cowher,Butch Davis,Mike Carey,CLE00,Cleveland Browns Stadium
2002_09_TEN_IND,2002,REG,9,2002-11-03,Sunday,13:00:00,TEN,23,IND,15,Home,-8,38,2002110301,18216,200211030clt,,221103011,3,47,1,dome,astroturf,,,Jeff Fisher,Tony Dungy,Bill Carollo,IND99,RCA Dome
2002_09_NYJ_SD,2002,REG,9,2002-11-03,Sunday,16:05:00,NYJ,44,SD,13,Home,-31,57,2002110303,18218,200211030sdg,,221103024,8.5,41,0,outdoors,grass,69,8,Herm Edwards,Marty Schottenheimer,Bill Leavy,SDG00,Qualcomm Stadium
2002_09_SF_OAK,2002,REG,9,2002-11-03,Sunday,16:15:00,SF,23,OAK,20,Home,-3,43,2002110305,18220,200211030rai,,221103013,3,49.5,0,outdoors,grass,65,7,Steve Mariucci,Bill Callahan,Gerald Austin,OAK00,Network Associates Coliseum
2002_09_STL_ARI,2002,REG,9,2002-11-03,Sunday,16:15:00,STL,27,ARI,14,Home,-13,41,2002110307,18219,200211030crd,,221103022,-5,43.5,1,outdoors,grass,76,3,Mike Martz,Dave McGinnis,Ron Blum,PHO99,Sun Devil Stadium
2002_09_WAS_SEA,2002,REG,9,2002-11-03,Sunday,16:15:00,WAS,14,SEA,3,Home,-11,17,2002110309,18221,200211030sea,,221103026,2,41.5,0,outdoors,fieldturf,49,3,Steve Spurrier,Mike Holmgren,Ed Hochuli,SEA00,Seahawks Stadium
2002_09_JAX_NYG,2002,REG,9,2002-11-03,Sunday,20:30:00,JAX,17,NYG,24,Home,7,41,2002110311,18222,200211030nyg,,221103019,3,35.5,0,outdoors,grass,43,0,Tom Coughlin,Jim Fassel,Johnny Grier,NYC00,Giants Stadium
2002_09_MIA_GB,2002,REG,9,2002-11-04,Monday,09:00:00,MIA,10,GB,24,Home,14,34,2002110400,18223,200211040gnb,,221104009,4.5,41.5,0,outdoors,grass,30,6,Dave Wannstedt,Mike Sherman,Tom White,GNB00,Lambeau Field
2002_10_ATL_PIT,2002,REG,10,2002-11-10,Sunday,13:00:00,ATL,34,PIT,34,Home,0,68,2002111000,18229,200211100pit,,221110023,5.5,42.5,0,outdoors,grass,64,15,Dan Reeves,Bill Cowher,Terry McAulay,PIT00,Heinz Field
2002_10_CIN_BAL,2002,REG,10,2002-11-10,Sunday,13:00:00,CIN,27,BAL,38,Home,11,65,2002111002,18224,200211100rav,,221110033,4,37,1,outdoors,grass,66,10,Dick LeBeau,Brian Billick,Tom White,BAL00,Ravens Stadium
2002_10_DET_GB,2002,REG,10,2002-11-10,Sunday,13:00:00,DET,14,GB,40,Home,26,54,2002111004,18226,200211100gnb,,221110009,10.5,42,1,outdoors,grass,50,6,Marty Mornhinweg,Mike Sherman,Dick Hantak,GNB00,Lambeau Field
2002_10_HOU_TEN,2002,REG,10,2002-11-10,Sunday,13:00:00,HOU,10,TEN,17,Home,7,27,2002111006,18231,200211100oti,,221110010,9,39.5,1,outdoors,grass,76,20,Dom Capers,Jeff Fisher,Bill Leavy,NAS00,The Coliseum
2002_10_IND_PHI,2002,REG,10,2002-11-10,Sunday,13:00:00,IND,35,PHI,13,Home,-22,48,2002111008,18228,200211100phi,,221110021,9.5,41.5,0,outdoors,fieldturf,66,18,Tony Dungy,Andy Reid,Bernie Kukar,PHI99,Veterans Stadium
2002_10_NO_CAR,2002,REG,10,2002-11-10,Sunday,13:00:00,NO,34,CAR,24,Home,-10,58,2002111010,18225,200211100car,,221110029,-4,39.5,1,outdoors,grass,69,12,Jim Haslett,John Fox,Ron Winter,CAR00,Ericsson Stadium
2002_10_NYG_MIN,2002,REG,10,2002-11-10,Sunday,13:00:00,NYG,27,MIN,20,Home,-7,47,2002111012,18227,200211100min,,221110016,-1.5,45,0,dome,astroturf,,,Jim Fassel,Mike Tice,Tony Corrente,MIN00,Hubert H. Humphrey Metrodome
2002_10_SD_STL,2002,REG,10,2002-11-10,Sunday,13:00:00,SD,24,STL,28,Home,4,52,2002111001,18230,200211100ram,,221110014,6,44,0,dome,astroturf,,,Marty Schottenheimer,Mike Martz,Ed Hochuli,STL00,Edward Jones Dome
2002_10_SEA_ARI,2002,REG,10,2002-11-10,Sunday,16:05:00,SEA,27,ARI,6,Home,-21,33,2002111003,18232,200211100crd,,221110022,3,37,1,outdoors,grass,76,8,Mike Holmgren,Dave McGinnis,Walt Coleman,PHO99,Sun Devil Stadium
2002_10_WAS_JAX,2002,REG,10,2002-11-10,Sunday,16:05:00,WAS,7,JAX,26,Home,19,33,2002111005,18233,200211100jax,,221110030,1.5,39.5,0,outdoors,grass,82,10,Steve Spurrier,Tom Coughlin,Bill Carollo,JAX00,Alltel Stadium
2002_10_KC_SF,2002,REG,10,2002-11-10,Sunday,16:15:00,KC,13,SF,17,Home,4,30,2002111007,18235,200211100sfo,,221110025,5,49,0,outdoors,grass,61,18,Dick Vermeil,Steve Mariucci,Ron Blum,SFO00,3Com Park
2002_10_NE_CHI,2002,REG,10,2002-11-10,Sunday,16:15:00,NE,33,CHI,30,Home,-3,63,2002111009,18234,200211100chi,,221110003,-5,39,0,outdoors,astroplay,60,16,Bill Belichick,Dick Jauron,Bob McElwee,CHI99,Memorial Stadium (Champaign)
2002_10_MIA_NYJ,2002,REG,10,2002-11-10,Sunday,20:30:00,MIA,10,NYJ,13,Home,3,23,2002111011,18236,200211100nyj,,221110020,2.5,39.5,1,outdoors,grass,65,10,Dave Wannstedt,Herm Edwards,Larry Nemmers,NYC00,Giants Stadium
2002_10_OAK_DEN,2002,REG,10,2002-11-11,Monday,09:00:00,OAK,34,DEN,10,Home,-24,44,2002111100,18237,200211110den,,221111007,6,45.5,1,outdoors,grass,32,6,Bill Callahan,Mike Shanahan,Mike Carey,DEN00,Invesco Field at Mile High
2002_11_ARI_PHI,2002,REG,11,2002-11-17,Sunday,13:00:00,ARI,14,PHI,38,Home,24,52,2002111700,18245,200211170phi,,221117021,12,37.5,0,outdoors,fieldturf,43,8,Dave McGinnis,Andy Reid,Bill Leavy,PHI99,Veterans Stadium
2002_11_BUF_KC,2002,REG,11,2002-11-17,Sunday,13:00:00,BUF,16,KC,17,Home,1,33,2002111704,18241,200211170kan,,221117012,3.5,52.5,0,outdoors,grass,48,13,Gregg Williams,Dick Vermeil,Terry McAulay,KAN00,Arrowhead Stadium
2002_11_CLE_CIN,2002,REG,11,2002-11-17,Sunday,13:00:00,CLE,27,CIN,20,Home,-7,47,2002111706,18239,200211170cin,,221117004,-3,41.5,1,outdoors,grass,36,9,Butch Davis,Dick LeBeau,Bernie Kukar,CIN00,Paul Brown Stadium
2002_11_DAL_IND,2002,REG,11,2002-11-17,Sunday,13:00:00,DAL,3,IND,20,Home,17,23,2002111708,18240,200211170clt,,221117011,6.5,39.5,0,dome,astroturf,,,Dave Campo,Tony Dungy,Ron Winter,IND99,RCA Dome
2002_11_GB_MIN,2002,REG,11,2002-11-17,Sunday,13:00:00,GB,21,MIN,31,Home,10,52,2002111710,18243,200211170min,,221117016,-6.5,50.5,1,dome,astroturf,,,Mike Sherman,Mike Tice,Ron Blum,MIN00,Hubert H. Humphrey Metrodome
2002_11_JAX_HOU,2002,REG,11,2002-11-17,Sunday,13:00:00,JAX,24,HOU,21,Home,-3,45,2002111711,18250,200211170htx,,221117034,-6.5,36.5,1,open,grass,,,Tom Coughlin,Dom Capers,Dick Hantak,HOU00,Reliant Stadium
2002_11_NO_ATL,2002,REG,11,2002-11-17,Sunday,13:00:00,NO,17,ATL,24,Home,7,41,2002111712,18238,200211170atl,,221117001,1.5,51,1,dome,astroturf,,,Jim Haslett,Dan Reeves,Jeff Triplette,ATL00,Georgia Dome
2002_11_PIT_TEN,2002,REG,11,2002-11-17,Sunday,13:00:00,PIT,23,TEN,31,Home,8,54,2002111701,18246,200211170oti,,221117010,-3,44,0,outdoors,grass,42,12,Bill Cowher,Jeff Fisher,Tony Corrente,NAS00,The Coliseum
2002_11_WAS_NYG,2002,REG,11,2002-11-17,Sunday,13:00:00,WAS,17,NYG,19,Home,2,36,2002111703,18244,200211170nyg,,221117019,3.5,34.5,1,outdoors,grass,42,8,Steve Spurrier,Jim Fassel,Tom White,NYC00,Giants Stadium
2002_11_CAR_TB,2002,REG,11,2002-11-17,Sunday,16:05:00,CAR,10,TB,23,Home,13,33,2002111705,18248,200211170tam,,221117027,8,34.5,1,outdoors,grass,64,20,John Fox,Jon Gruden,Bob McElwee,TAM00,Raymond James Stadium
2002_11_SF_SD,2002,REG,11,2002-11-17,Sunday,16:05:00,SF,17,SD,20,Home,3,37,2002111707,18247,200211170sdg,,221117024,-2.5,43,0,outdoors,grass,72,9,Steve Mariucci,Marty Schottenheimer,Mike Carey,SDG00,Qualcomm Stadium
2002_11_BAL_MIA,2002,REG,11,2002-11-17,Sunday,16:15:00,BAL,7,MIA,26,Home,19,33,2002111702,18242,200211170mia,,221117015,5,34.5,0,outdoors,grass,68,12,Brian Billick,Dave Wannstedt,Walt Anderson,MIA00,Pro Player Stadium
2002_11_DEN_SEA,2002,REG,11,2002-11-17,Sunday,16:15:00,DEN,31,SEA,9,Home,-22,40,2002111709,18251,200211170sea,,221117026,-5.5,42.5,0,outdoors,fieldturf,53,8,Mike Shanahan,Mike Holmgren,Larry Nemmers,SEA00,Seahawks Stadium
2002_11_NYJ_DET,2002,REG,11,2002-11-17,Sunday,16:15:00,NYJ,31,DET,14,Home,-17,45,2002111713,18249,200211170det,,221117008,-3,43,0,dome,fieldturf,,,Herm Edwards,Marty Mornhinweg,Johnny Grier,DET00,Ford Field
2002_11_NE_OAK,2002,REG,11,2002-11-17,Sunday,20:30:00,NE,20,OAK,27,Home,7,47,2002111714,18252,200211170rai,,221117013,4.5,48,0,outdoors,grass,61,5,Bill Belichick,Bill Callahan,Ed Hochuli,OAK00,Network Associates Coliseum
2002_11_CHI_STL,2002,REG,11,2002-11-18,Monday,09:00:00,CHI,16,STL,21,Home,5,37,2002111800,18253,200211180ram,,221118014,10.5,43.5,0,dome,astroturf,,,Dick Jauron,Mike Martz,Gerry Austin,STL00,Edward Jones Dome
2002_12_ATL_CAR,2002,REG,12,2002-11-24,Sunday,13:00:00,ATL,41,CAR,0,Home,-41,41,2002112400,18255,200211240car,,221124029,-3.5,37,1,outdoors,grass,59,0,Dan Reeves,John Fox,Bill Leavy,CAR00,Ericsson Stadium
2002_12_BUF_NYJ,2002,REG,12,2002-11-24,Sunday,13:00:00,BUF,13,NYJ,31,Home,18,44,2002112402,18261,200211240nyj,,221124020,3,45.5,1,outdoors,grass,50,14,Gregg Williams,Herm Edwards,Ron Blum,NYC00,Giants Stadium
2002_12_CIN_PIT,2002,REG,12,2002-11-24,Sunday,13:00:00,CIN,21,PIT,29,Home,8,50,2002112404,18262,200211240pit,,221124023,10.5,44,1,outdoors,grass,45,14,Dick LeBeau,Bill Cowher,Ed Hochuli,PIT00,Heinz Field
2002_12_CLE_NO,2002,REG,12,2002-11-24,Sunday,13:00:00,CLE,24,NO,15,Home,-9,39,2002112406,18260,200211240nor,,221124018,5.5,48.5,0,dome,astroturf,,,Butch Davis,Jim Haslett,Tom White,NOR00,Louisiana Superdome
2002_12_DET_CHI,2002,REG,12,2002-11-24,Sunday,13:00:00,DET,17,CHI,20,Home,3,37,2002112407,18256,200211240chi,,221124003,5,37.5,1,outdoors,astroplay,45,4,Marty Mornhinweg,Dick Jauron,Tony Corrente,CHI99,Memorial Stadium (Champaign)
2002_12_JAX_DAL,2002,REG,12,2002-11-24,Sunday,13:00:00,JAX,19,DAL,21,Home,2,40,2002112411,18257,200211240dal,,221124006,-2.5,34,0,outdoors,astroturf,63,5,Tom Coughlin,Dave Campo,Larry Nemmers,DAL99,Texas Stadium
2002_12_MIN_NE,2002,REG,12,2002-11-24,Sunday,13:00:00,MIN,17,NE,24,Home,7,41,2002112413,18259,200211240nwe,,221124017,8,47,0,outdoors,grass,49,20,Mike Tice,Bill Belichick,Gerry Austin,BOS00,Gillette Stadium
2002_12_SD_MIA,2002,REG,12,2002-11-24,Sunday,13:00:00,SD,3,MIA,30,Home,27,33,2002112401,18258,200211240mia,,221124015,4,36.5,0,outdoors,grass,77,9,Marty Schottenheimer,Dave Wannstedt,Jeff Triplette,MIA00,Pro Player Stadium
2002_12_STL_WAS,2002,REG,12,2002-11-24,Sunday,13:00:00,STL,17,WAS,20,Home,3,37,2002112410,18267,200211240was,,221124028,-3.5,41,0,outdoors,grass,55,7,Mike Martz,Steve Spurrier,Ron Winter,WAS00,FedExField
2002_12_TEN_BAL,2002,REG,12,2002-11-24,Sunday,13:00:00,TEN,12,BAL,13,Home,1,25,2002112403,18254,200211240rav,,221124033,-2.5,38.5,0,outdoors,grass,53,12,Jeff Fisher,Brian Billick,Mike Carey,BAL00,Ravens Stadium
2002_12_KC_SEA,2002,REG,12,2002-11-24,Sunday,16:05:00,KC,32,SEA,39,Home,7,71,2002112405,18265,200211240sea,,221124026,-3.5,44,0,outdoors,fieldturf,50,3,Dick Vermeil,Mike Holmgren,Bernie Kukar,SEA00,Seahawks Stadium
2002_12_OAK_ARI,2002,REG,12,2002-11-24,Sunday,16:05:00,OAK,41,ARI,20,Home,-21,61,2002112414,18264,200211240crd,,221124022,-9.5,44,0,outdoors,grass,75,5,Bill Callahan,Dave McGinnis,Bill Carollo,PHO99,Sun Devil Stadium
2002_12_GB_TB,2002,REG,12,2002-11-24,Sunday,16:15:00,GB,7,TB,21,Home,14,28,2002112409,18263,200211240tam,,221124027,3,38.5,0,outdoors,grass,70,5,Mike Sherman,Jon Gruden,Johnny Grier,TAM00,Raymond James Stadium
2002_12_NYG_HOU,2002,REG,12,2002-11-24,Sunday,16:15:00,NYG,14,HOU,16,Home,2,30,2002112408,18266,200211240htx,,221124034,-5.5,34,0,open,grass,,,Jim Fassel,Dom Capers,Terry McAulay,HOU00,Reliant Stadium
2002_12_IND_DEN,2002,REG,12,2002-11-24,Sunday,20:30:00,IND,23,DEN,20,Home,-3,43,2002112412,18268,200211240den,,221124007,6,43,0,outdoors,grass,25,6,Tony Dungy,Mike Shanahan,Bob McElwee,DEN00,Invesco Field at Mile High
2002_12_PHI_SF,2002,REG,12,2002-11-25,Monday,09:00:00,PHI,38,SF,17,Home,-21,55,2002112500,18269,200211250sfo,,221125025,7,37.5,0,outdoors,grass,64,8,Andy Reid,Steve Mariucci,Dick Hantak,SFO00,3Com Park
2002_13_NE_DET,2002,REG,13,2002-11-28,Thursday,12:30:00,NE,20,DET,12,Home,-8,32,2002112800,18270,200211280det,,221128008,-6,46,0,dome,fieldturf,,,Bill Belichick,Marty Mornhinweg,Larry Nemmers,DET00,Ford Field
2002_13_WAS_DAL,2002,REG,13,2002-11-28,Thursday,16:05:00,WAS,20,DAL,27,Home,7,47,2002112801,18271,200211280dal,,221128006,-1,36.5,1,outdoors,astroturf,58,5,Steve Spurrier,Dave Campo,Terry McAulay,DAL99,Texas Stadium
2002_13_ARI_KC,2002,REG,13,2002-12-01,Sunday,13:00:00,ARI,0,KC,49,Home,49,49,2002120100,18277,200212010kan,,221201012,9,47,0,outdoors,grass,44,17,Dave McGinnis,Dick Vermeil,Dick Hantak,KAN00,Arrowhead Stadium
2002_13_ATL_MIN,2002,REG,13,2002-12-01,Sunday,13:00:00,ATL,30,MIN,24,Home,-6,54,2002120102,18278,200212010min,,221201016,-3.5,47.5,0,dome,astroturf,,,Dan Reeves,Mike Tice,Ed Hochuli,MIN00,Hubert H. Humphrey Metrodome
2002_13_BAL_CIN,2002,REG,13,2002-12-01,Sunday,13:00:00,BAL,27,CIN,23,Home,-4,50,2002120104,18273,200212010cin,,221201004,-2.5,37.5,1,outdoors,grass,29,13,Brian Billick,Dick LeBeau,Ron Blum,CIN00,Paul Brown Stadium
2002_13_CAR_CLE,2002,REG,13,2002-12-01,Sunday,13:00:00,CAR,13,CLE,6,Home,-7,19,2002120106,18274,200212010cle,,221201005,7.5,34.5,0,outdoors,grass,25,12,John Fox,Butch Davis,Walt Coleman,CLE00,Cleveland Browns Stadium
2002_13_CHI_GB,2002,REG,13,2002-12-01,Sunday,13:00:00,CHI,20,GB,30,Home,10,50,2002120108,18275,200212010gnb,,221201009,9.5,37.5,1,outdoors,grass,23,10,Dick Jauron,Mike Sherman,Ron Winter,GNB00,Lambeau Field
2002_13_MIA_BUF,2002,REG,13,2002-12-01,Sunday,13:00:00,MIA,21,BUF,38,Home,17,59,2002120110,18272,200212010buf,,221201002,-2,37,1,outdoors,astroturf,25,15,Dave Wannstedt,Gregg Williams,Bill Carollo,BUF00,Ralph Wilson Stadium
2002_13_PIT_JAX,2002,REG,13,2002-12-01,Sunday,13:00:00,PIT,25,JAX,23,Home,-2,48,2002120101,18276,200212010jax,,221201030,-3,44,0,outdoors,grass,53,8,Bill Cowher,Tom Coughlin,Gerry Austin,JAX00,Alltel Stadium
2002_13_TEN_NYG,2002,REG,13,2002-12-01,Sunday,13:00:00,TEN,32,NYG,29,Home,-3,61,2002120103,18279,200212010nyg,,221201019,3,34,0,outdoors,grass,35,18,Jeff Fisher,Jim Fassel,Jeff Triplette,NYC00,Giants Stadium
2002_13_DEN_SD,2002,REG,13,2002-12-01,Sunday,16:05:00,DEN,27,SD,30,Home,3,57,2002120105,18281,200212010sdg,,221201024,-3,40,1,outdoors,grass,64,7,Mike Shanahan,Marty Schottenheimer,Tony Corrente,SDG00,Qualcomm Stadium
2002_13_HOU_IND,2002,REG,13,2002-12-01,Sunday,16:05:00,HOU,3,IND,19,Home,16,22,2002120107,18280,200212010clt,,221201011,11.5,39.5,1,dome,astroturf,,,Dom Capers,Tony Dungy,Johnny Grier,IND99,RCA Dome
2002_13_SEA_SF,2002,REG,13,2002-12-01,Sunday,16:15:00,SEA,24,SF,31,Home,7,55,2002120109,18283,200212010sfo,,221201025,8.5,43.5,1,outdoors,grass,58,0,Mike Holmgren,Steve Mariucci,Tom White,SFO00,3Com Park
2002_13_STL_PHI,2002,REG,13,2002-12-01,Sunday,16:15:00,STL,3,PHI,10,Home,7,13,2002120111,18282,200212010phi,,221201021,-2,38,0,outdoors,fieldturf,34,23,Mike Martz,Andy Reid,Bob McElwee,PHI99,Veterans Stadium
2002_13_TB_NO,2002,REG,13,2002-12-01,Sunday,20:30:00,TB,20,NO,23,Home,3,43,2002120112,18284,200212010nor,,221201018,-1.5,40,1,dome,astroturf,,,Jon Gruden,Jim Haslett,Mike Carey,NOR00,Louisiana Superdome
2002_13_NYJ_OAK,2002,REG,13,2002-12-02,Monday,09:00:00,NYJ,20,OAK,26,Home,6,46,2002120200,18285,200212020rai,,221202013,6,47.5,0,outdoors,grass,57,7,Herm Edwards,Bill Callahan,Bernie Kukar,OAK00,Network Associates Coliseum
2002_14_ATL_TB,2002,REG,14,2002-12-08,Sunday,13:00:00,ATL,10,TB,34,Home,24,44,2002120800,18292,200212080tam,,221208027,3.5,37,1,outdoors,grass,74,7,Dan Reeves,Jon Gruden,Tony Corrente,TAM00,Raymond James Stadium
2002_14_BUF_NE,2002,REG,14,2002-12-08,Sunday,13:00:00,BUF,17,NE,27,Home,10,44,2002120802,18290,200212080nwe,,221208017,3.5,45,1,outdoors,grass,44,15,Gregg Williams,Bill Belichick,Jeff Triplette,BOS00,Gillette Stadium
2002_14_CIN_CAR,2002,REG,14,2002-12-08,Sunday,13:00:00,CIN,31,CAR,52,Home,21,83,2002120804,18286,200212080car,,221208029,3,37.5,0,outdoors,grass,38,0,Dick LeBeau,John Fox,Johnny Grier,CAR00,Ericsson Stadium
2002_14_CLE_JAX,2002,REG,14,2002-12-08,Sunday,13:00:00,CLE,21,JAX,20,Home,-1,41,2002120806,18288,200212080jax,,221208030,2.5,41.5,0,outdoors,grass,63,6,Butch Davis,Tom Coughlin,Ron Winter,JAX00,Alltel Stadium
2002_14_HOU_PIT,2002,REG,14,2002-12-08,Sunday,13:00:00,HOU,24,PIT,6,Home,-18,30,2002120808,18291,200212080pit,,221208023,14,37.5,0,outdoors,grass,35,13,Dom Capers,Bill Cowher,Bob McElwee,PIT00,Heinz Field
2002_14_IND_TEN,2002,REG,14,2002-12-08,Sunday,13:00:00,IND,17,TEN,27,Home,10,44,2002120810,18293,200212080oti,,221208010,-1,43,1,outdoors,grass,42,3,Tony Dungy,Jeff Fisher,Larry Nemmers,NAS00,The Coliseum
2002_14_NYG_WAS,2002,REG,14,2002-12-08,Sunday,13:00:00,NYG,27,WAS,21,Home,-6,48,2002120812,18294,200212080was,,221208028,3,37.5,1,outdoors,grass,47,0,Jim Fassel,Steve Spurrier,Ed Hochuli,WAS00,FedExField
2002_14_SF_DAL,2002,REG,14,2002-12-08,Sunday,13:00:00,SF,31,DAL,27,Home,-4,58,2002120814,18287,200212080dal,,221208006,-4.5,40,0,outdoors,astroturf,52,5,Steve Mariucci,Dave Campo,Bernie Kukar,DAL99,Texas Stadium
2002_14_STL_KC,2002,REG,14,2002-12-08,Sunday,13:00:00,STL,10,KC,49,Home,39,59,2002120801,18289,200212080kan,,221208012,4.5,45.5,0,outdoors,grass,38,12,Mike Martz,Dick Vermeil,Bill Leavy,KAN00,Arrowhead Stadium
2002_14_DET_ARI,2002,REG,14,2002-12-08,Sunday,16:05:00,DET,20,ARI,23,Home,3,43,2002120803,18295,200212080crd,,221208022,-1,39.5,0,outdoors,grass,67,3,Marty Mornhinweg,Dave McGinnis,Gerald Austin,PHO99,Sun Devil Stadium
2002_14_NO_BAL,2002,REG,14,2002-12-08,Sunday,16:05:00,NO,37,BAL,25,Home,-12,62,2002120805,18296,200212080rav,,221208033,-2,42.5,0,outdoors,grass,45,7,Jim Haslett,Brian Billick,Terry McAulay,BAL00,Ravens Stadium
2002_14_PHI_SEA,2002,REG,14,2002-12-08,Sunday,16:05:00,PHI,27,SEA,20,Home,-7,47,2002120807,18297,200212080sea,,221208026,-3,37.5,0,outdoors,fieldturf,45,5,Andy Reid,Mike Holmgren,Bill Carollo,SEA00,Seahawks Stadium
2002_14_DEN_NYJ,2002,REG,14,2002-12-08,Sunday,16:15:00,DEN,13,NYJ,19,Home,6,32,2002120809,18298,200212080nyj,,221208020,-1.5,43,0,outdoors,grass,42,13,Mike Shanahan,Herm Edwards,Tom White,NYC00,Giants Stadium
2002_14_OAK_SD,2002,REG,14,2002-12-08,Sunday,16:15:00,OAK,27,SD,7,Home,-20,34,2002120811,18299,200212080sdg,,221208024,-3.5,45.5,1,outdoors,grass,68,8,Bill Callahan,Marty Schottenheimer,Dick Hantak,SDG00,Qualcomm Stadium
2002_14_MIN_GB,2002,REG,14,2002-12-08,Sunday,20:30:00,MIN,22,GB,26,Home,4,48,2002120813,18300,200212080gnb,,221208009,9.5,43.5,1,outdoors,grass,11,5,Mike Tice,Mike Sherman,Walt Coleman,GNB00,Lambeau Field
